length,maxspeed,lanes,highway
77.851,25 mph,2,residential
55.123999999999995,25 mph,,residential
6.214,25 mph,,residential
158.722,25 mph,,residential
12.757,25 mph,,residential
13.672999999999998,25 mph,2,tertiary
5.851,,,residential
75.594,25 mph,,residential
174.79700000000003,25 mph,,residential
81.55099999999999,25 mph,,residential
93.831,25 mph,,residential
90.588,25 mph,2,residential
169.072,25 mph,1,residential
96.856,,,residential
130.894,,,residential
80.70400000000001,,,residential
116.17500000000003,,,residential
98.003,25 mph,2,tertiary
79.62700000000001,25 mph,2,tertiary
97.845,25 mph,,residential
75.757,,2,secondary
18.523,,,residential
85.359,,,residential
18.523,,,residential
260.13100000000003,,,residential
85.359,,,residential
99.344,,,residential
222.391,,,residential
82.104,,,residential
79.292,,,residential
29.396,,,residential
60.558,,2,primary
94.60000000000001,,2,primary
78.14,,,residential
46.542,,,residential
57.307,,,residential
131.868,,,residential
41.385000000000005,25 mph,,residential
79.30799999999999,,,tertiary
71.967,,,tertiary
33.974000000000004,,,residential
79.56799999999998,,,residential
132.033,,,residential
71.691,,,residential
169.315,,,residential
155.64499999999998,,,residential
79.25800000000001,,,residential
78.503,,,residential
214.42600000000002,,,residential
155.79,,,residential
79.231,,,residential
79.25800000000001,,,residential
146.98499999999999,,,residential
155.973,,,residential
79.28800000000001,,,residential
79.231,,,residential
69.546,25 mph,,residential
155.73799999999997,,,residential
73.866,,,residential
79.28800000000001,,,residential
156.778,,,residential
73.866,,,residential
221.779,,,residential
82.634,,,primary
507.92400000000004,,,primary
86.11,,,residential
68.808,,,residential
277.853,,,residential
76.87299999999999,25 mph,2,residential
86.438,25 mph,2,residential
232.82500000000005,25 mph,"['2', '3']",residential
76.065,30 mph,2,primary
82.88399999999999,30 mph,2,primary
232.82500000000002,25 mph,"['2', '3']",residential
132.224,25 mph,"['2', '3']",residential
158.464,25 mph,2,residential
132.224,25 mph,"['2', '3']",residential
85.00399999999999,25 mph,2,residential
90.585,,,residential
19.998,,,residential
130.47,,,residential
165.236,,,residential
210.719,,,residential
82.53099999999999,,,residential
74.459,,,residential
82.438,,,residential
124.642,,,residential
286.064,,,residential
70.427,,,residential
59.245000000000005,,,residential
123.129,,,residential
127.78299999999999,,,residential
86.048,,,residential
59.245000000000005,,,residential
49.614,,,residential
123.129,,,residential
36.953,,,residential
115.95299999999999,,,residential
92.649,,,residential
49.614,,,residential
92.649,,,residential
61.661,,,residential
80.00800000000001,,,residential
40.283,,,residential
5.851,,,residential
11.185,,,residential
404.016,25 mph,1,tertiary
94.77399999999999,25 mph,,residential
75.594,25 mph,,residential
176.263,30 mph,2,primary
138.161,30 mph,2,primary
153.35,25 mph,,residential
94.774,25 mph,,residential
187.154,25 mph,,residential
133.31900000000002,25 mph,,residential
83.419,25 mph,,residential
153.35,25 mph,,residential
217.924,25 mph,2,residential
137.157,25 mph,2,residential
139.265,25 mph,,residential
83.419,25 mph,,residential
223.034,,,residential
139.265,25 mph,,residential
122.671,,,residential
236.71699999999998,25 mph,,residential
232.11,,,residential
25.596,,,residential
105.038,,,residential
236.71699999999998,25 mph,,residential
25.596,,,residential
74.304,,,residential
124.678,,,residential
73.602,,,residential
74.304,,,residential
161.583,,,residential
79.147,,,tertiary
91.29,,,tertiary
73.602,,,residential
76.197,50 mph,3,secondary
79.353,,,residential
177.817,,,residential
9.442,,,residential
78.03800000000001,,,residential
79.195,,,residential
209.445,,,residential
78.995,,,residential
78.751,,,tertiary
273.832,,,residential
79.645,,,tertiary
14.454,,,residential
112.732,,,primary
58.69199999999999,,,residential
220.73399999999998,30 mph,"['4', '3']",primary
72.843,,,residential
58.692,,,residential
178.95399999999998,,,residential
74.667,,,residential
72.843,,,residential
108.847,,,residential
76.15700000000001,,,residential
74.66700000000002,,,residential
102.701,,,residential
76.225,,,residential
132.896,,,residential
263.142,,,residential
29.281000000000002,,,residential
254.928,,,residential
132.896,,,residential
77.683,,,residential
76.469,,,residential
133.964,,,residential
254.928,,,residential
80.249,,,residential
78.61200000000001,,,residential
78.474,,,residential
133.964,,,residential
80.674,,,residential
75.916,,,residential
168.37599999999998,,,residential
152.34,,,residential
76.624,,,residential
75.917,,,residential
98.826,,,residential
101.709,,,residential
76.78,,,residential
109.309,,,residential
6.238,,,residential
76.255,,,residential
12.005,,,residential
36.613,,2,secondary
82.75399999999999,,,residential
78.948,,,residential
70.111,,,residential
187.599,,,residential
121.02,,,residential
79.072,,,residential
79.146,,,residential
93.764,,,residential
187.599,,,residential
91.312,,,residential
93.49099999999999,,,residential
93.76400000000001,,,residential
152.436,,,residential
242.833,,,residential
77.294,,,residential
78.933,,,residential
152.436,,,residential
58.607,,,residential
78.933,,,residential
18.247999999999998,,,tertiary
194.545,,,tertiary
136.913,,,unclassified
18.247999999999998,,,tertiary
47.142,,,tertiary
48.255,,,unclassified
136.913,,,unclassified
708.5010000000002,,,unclassified
212.878,,,residential
80.62700000000001,,,residential
254.475,,,residential
75.524,,,residential
67.559,,,residential
212.878,,,residential
78.273,,,residential
25.286,,,secondary
67.559,,,residential
74.792,,,secondary
239.562,,,residential
135.787,,,residential
107.286,,,residential
80.708,,,residential
239.562,,,residential
90.13900000000001,,,residential
76.184,,,residential
76.184,,,residential
103.398,,,residential
93.354,,,residential
79.06,,,tertiary
236.707,,,residential
82.39699999999999,,,tertiary
186.554,,,residential
236.707,,,residential
79.39300000000001,,,residential
82.173,,,residential
186.554,,,residential
82.28399999999999,,,residential
184.381,,,residential
79.292,,,residential
82.642,,,residential
48.79,,2,primary
114.13900000000001,,,residential
114.13900000000001,,,residential
89.079,,,residential
91.193,,,residential
12.427,,,residential
91.32,,3,primary
26.836,,,residential
103.914,,2,residential
74.40400000000001,,,residential
186.209,,,residential
76.28300000000002,,,residential
74.404,,,residential
213.686,,,residential
75.773,,,residential
76.283,,,residential
166.90400000000002,,,residential
76.927,,,residential
75.77300000000001,,,residential
214.28300000000002,,,residential
74.899,,,residential
76.927,,,residential
165.208,,,residential
77.115,,,residential
74.899,,,residential
214.231,,,tertiary
200.61400000000003,25 mph,,tertiary
83.321,,,residential
48.717,,,residential
125.08500000000001,,,residential
48.717,,,residential
79.64099999999999,,,tertiary
79.475,,,tertiary
79.37,,,residential
79.361,,,residential
273.489,,,residential
64.578,,,residential
242.466,,,residential
273.489,,,residential
79.251,,,residential
79.608,,,residential
79.489,,,residential
79.259,,,residential
237.15599999999998,,,residential
242.466,,,residential
79.396,,,tertiary
237.084,,,residential
237.15599999999998,,,residential
79.268,,,tertiary
41.029,,,residential
49.24,,,tertiary
50.864,,,tertiary
38.261,,,residential
78.67399999999999,,,residential
38.261,,,residential
158.757,,,residential
30.553,,,residential
79.237,,,residential
78.674,,,residential
158.646,,,residential
79.738,,,residential
79.08099999999999,,,residential
79.237,,,residential
158.73999999999998,,,residential
79.08099999999999,,,residential
158.74,,,residential
79.582,,,residential
216.237,,,residential
180.23499999999999,,2,tertiary
208.684,,,residential
216.23700000000002,,,residential
78.885,,,residential
104.435,,,residential
208.684,,,residential
101.919,,,residential
79.51,,,residential
11.357,,,residential
171.31199999999998,,,residential
100.68700000000001,30 mph,2,secondary
174.335,,,residential
274.342,,,residential
78.043,,,tertiary
78.043,,,tertiary
92.651,,,tertiary
81.58200000000001,,,tertiary
92.651,,,tertiary
173.656,,,residential
142.168,,,tertiary
81.582,,,tertiary
173.38,,,residential
142.168,,,tertiary
181.105,25 mph,2,tertiary
70.47800000000001,,,tertiary
255.452,,,residential
106.72200000000001,,,tertiary
70.47800000000001,,,tertiary
138.96999999999997,,,residential
143.64600000000002,,,tertiary
79.05,,,tertiary
67.28299999999999,,,residential
40.62,,,residential
143.64600000000002,,,tertiary
216.835,,,residential
98.452,,,tertiary
81.964,,,tertiary
85.999,,,residential
160.27,,,residential
216.835,,,residential
90.103,,,residential
26.498,,,residential
160.27,,,residential
86.84,,,residential
14.615,,,residential
243.354,,,residential
14.589,,,residential
87.684,,,residential
146.88299999999998,,,residential
104.896,,,secondary
123.057,,,residential
91.42500000000001,,,secondary
102.244,,,residential
123.057,,,residential
104.354,,,residential
77.951,,,residential
55.53699999999999,,,residential
52.137,,,residential
24.06,,,residential
191.44600000000003,,,residential
87.176,,,residential
241.99099999999999,,,residential
99.82800000000002,,,residential
125.09700000000001,,,residential
88.693,,,residential
193.371,,,residential
9.02,25 mph,2,tertiary
35.106,25 mph,2,tertiary
94.426,25 mph,1,tertiary
7.676,25 mph,2,tertiary
24.317,25 mph,2,tertiary
302.474,25 mph,1,primary
129.234,,,residential
21.371,,,residential
70.758,,,residential
11.446,,,residential
129.234,,,residential
70.703,30 mph,2,secondary
236.393,25 mph,,residential
8.17,25 mph,,residential
76.236,25 mph,1,tertiary
233.99100000000004,25 mph,,residential
75.729,25 mph,,residential
76.661,25 mph,,residential
228.85000000000002,25 mph,,residential
75.869,25 mph,,residential
245.733,25 mph,,residential
78.472,30 mph,4,primary
76.53099999999999,30 mph,4,primary
164.986,,,residential
79.21700000000001,,,tertiary
79.821,,,tertiary
191.746,,,residential
79.133,,,residential
79.117,,,residential
82.786,,2,secondary
124.26599999999999,,,residential
124.266,,,residential
79.519,,,residential
78.59899999999999,,,residential
77.059,,,residential
74.955,,,secondary
80.281,,,residential
95.87100000000001,,,secondary
78.58800000000001,,,residential
80.28099999999999,,,residential
108.651,,,residential
118.357,,,residential
80.25399999999999,,,residential
78.58800000000001,,,residential
109.01800000000001,,,residential
58.994,,,residential
79.19999999999999,,,residential
78.98,,,residential
108.874,,,residential
100.152,,,residential
191.03599999999997,,,residential
79.2,,,residential
109.268,,,residential
62.851,,,residential
203.296,,,residential
191.03599999999997,,,residential
78.46,,,residential
79.17699999999999,,,residential
143.94899999999998,,,residential
203.296,,,residential
78.758,,,residential
79.024,,,residential
143.949,,,residential
71.964,,,residential
14.149,,,residential
107.392,,,residential
76.101,,,residential
76.467,,,residential
76.426,,,residential
107.392,,,residential
76.389,,,residential
76.426,,,residential
152.19899999999998,,,tertiary
175.514,,,tertiary
151.922,,,residential
180.28199999999998,,,residential
76.329,,,residential
76.158,,,residential
151.923,,,residential
191.892,,,residential
76.402,,,residential
76.32900000000001,,,residential
152.007,,,residential
197.567,,,residential
79.373,,,residential
76.402,,,residential
152.692,,,residential
189.221,,,residential
79.43599999999999,,,residential
79.37299999999999,,,residential
152.61,,,residential
177.82500000000002,,,residential
79.28500000000001,,,residential
79.43599999999999,,,residential
165.44600000000003,,,residential
152.795,,,residential
79.312,,,residential
